scientific_name,source
Pterodroma alba,eBird
Pterodroma arminjoniana,eBird
Pterodroma cahow,eBird
Pterodroma cervicalis,eBird
Pterodroma cookii,eBird
Pterodroma deserta,eBird
Pterodroma externa,eBird
Pterodroma gouldi,eBird
Pterodroma hasitata,eBird
Pterodroma heraldica,eBird
Pterodroma hypoleuca,eBird
Pterodroma inexpectata,eBird
Pterodroma longirostris,eBird
Pterodroma madeira,eBird
Pterodroma neglecta,eBird
Pterodroma nigripennis,eBird
Pterodroma sandwichensis,eBird
Pterodroma solandri,eBird
Pterodroma ultima,eBird
Pteronymia cotytto,GBIF
Pterorhinus pectoralis,eBird
Pterospoda kunzei,GBIF
Pterospoda nigrescens,GBIF
Pterospoda opuscularia,GBIF
Pterotaea albescens,GBIF
Pterotaea cariosa,GBIF
Pterotaea comstocki,GBIF
Pterotaea lamiaria,GBIF
Pterotaea melanocarpa,GBIF
Pterotaea newcombi,GBIF
Pterotaea powelli,GBIF
Pterotaea sperryae,GBIF
Pterotaea succurva,GBIF
Pterourus appalachiensis,GBIF
Pterourus canadensis,GBIF
Pterourus eurymedon,GBIF
Pterourus garamas,GBIF
Pterourus glaucus,GBIF
Pterourus palamedes,GBIF
Pterourus pilumnus,GBIF
Pterourus rutulus,GBIF
Pterourus troilus,GBIF
Ptichodis bistrigata,GBIF
Ptichodis bucetum,GBIF
Ptichodis herbarum,GBIF
Ptichodis immunis,GBIF
Ptichodis ovalis,GBIF
Ptichodis pacalis,GBIF
Ptichodis vinculum,GBIF
Ptiliogonys cinereus,eBird
Ptiloglossa arizonensis,GBIF
Ptiloglossa hoplopoda,GBIF
Ptiloglossa jonesi,GBIF
Ptiloglossa mexicana,GBIF
Ptilopsaltis confusella,GBIF
Ptilopsaltis curvistrigella,GBIF
Ptilothrix chiricahua,GBIF
Ptilothrix sumichrasti,GBIF
Ptycerata busckella,GBIF
Ptychamalia dorneraria,GBIF
Ptychoglene coccinea,GBIF
Ptychoglene phrada,GBIF
Ptychoramphus aleuticus,eBird
Pubitelphusa latifasciella,GBIF
Puffinus baroli,eBird
Puffinus lherminieri,eBird
Puffinus nativitatis,eBird
Puffinus newelli,eBird
Puffinus opisthomelas,eBird
Puffinus puffinus,eBird
Purius superpulverea,GBIF
Pycnonotus cafer,eBird
Pycnonotus jocosus,eBird
Pycnonotus leucotis,eBird
Pygarctia abdominalis,GBIF
Pygarctia flavidorsalis,GBIF
Pygarctia lorula,GBIF
Pygarctia murina,GBIF
Pygarctia neomexicana,GBIF
Pygarctia pterygostigma,GBIF
Pygarctia roseicapitis,GBIF
Pygarctia spraguei,GBIF
Pygochelidon cyanoleuca,eBird
Pygoctenucha terminalis,GBIF
Pyla aeneoviridella,GBIF
Pyla aenigmatica,GBIF
Pyla aequivoca,GBIF
Pyla arenaeola,GBIF
Pyla impostor,GBIF
Pyla insinuatrix,GBIF
Pyla metalicella,GBIF
Pyla scintillans,GBIF
Pyla serrata,GBIF
Pyla viridisuffusella,GBIF
Pyralis farinalis,GBIF
Pyralis manihotalis,GBIF
Pyramidobela agyrtodes,GBIF
Pyramidobela angelarum,GBIF
Pyramidobela quinquecristata,GBIF
Pyrausta acrionalis,GBIF
Pyrausta andrei,GBIF
Pyrausta antisocialis,GBIF
Pyrausta arizonicalis,GBIF
Pyrausta atropurpuralis,GBIF
Pyrausta augustalis,GBIF
Pyrausta aurea,GBIF
Pyrausta bicoloralis,GBIF
Pyrausta californicalis,GBIF
Pyrausta cardinalis,GBIF
Pyrausta corinthalis,GBIF
Pyrausta dapalis,GBIF
Pyrausta demantrialis,GBIF
Pyrausta flavibrunnea,GBIF
Pyrausta flavofascialis,GBIF
Pyrausta fodinalis,GBIF
Pyrausta generosa,GBIF
Pyrausta grotei,GBIF
Pyrausta homonymalis,GBIF
Pyrausta inornatalis,GBIF
Pyrausta insignitalis,GBIF
Pyrausta inveterascalis,GBIF
Pyrausta klotsi,GBIF
Pyrausta laticlavia,GBIF
Pyrausta lethalis,GBIF
Pyrausta linealis,GBIF
Pyrausta merrickalis,GBIF
Pyrausta morenalis,GBIF
Pyrausta napaealis,GBIF
Pyrausta nexalis,GBIF
Pyrausta nicalis,GBIF
Pyrausta niveicilialis,GBIF
Pyrausta obtusanalis,GBIF
Pyrausta ochreicostalis,GBIF
Pyrausta onythesalis,GBIF
Pyrausta perrubralis,GBIF
Pyrausta phoenicealis,GBIF
Pyrausta pilatealis,GBIF
Pyrausta plagalis,GBIF
Pyrausta pseuderosnealis,GBIF
Pyrausta pseudonythesalis,GBIF
Pyrausta pythialis,GBIF
Pyrausta retidiscalis,GBIF
Pyrausta roseivestalis,GBIF
Pyrausta rubricalis,GBIF
Pyrausta sartotralis,GBIF
Pyrausta scurralis,GBIF
Pyrausta semirubralis,GBIF
Pyrausta shirleyae,GBIF
Pyrausta socialis,GBIF
Pyrausta subgenerosa,GBIF
Pyrausta tatalis,GBIF
Pyrausta testalis,GBIF
Pyrausta tuolumnalis,GBIF
Pyrausta tyralis,GBIF
Pyrausta volupialis,GBIF
Pyrausta zonalis,GBIF
Pyreferra slotteni,GBIF
Pyrgus communis,GBIF
Pyrgus oileus,GBIF
Pyrgus ruralis,GBIF
Pyrgus scriptura,GBIF
Pyrgus wyandot,GBIF
Pyrisitia dina,GBIF
Pyrisitia lisa,GBIF
Pyrisitia nise,GBIF
Pyrisitia proterpia,GBIF
Pyrocephalus rubinus,eBird
Pyroderces albistrigella,GBIF
Pyromorpha dyari,GBIF
Pyrrhia aurantiago,GBIF
Pyrrhia cilisca,GBIF
Pyrrhopyge araxes,GBIF
Pyrrhopyge haemon,GBIF
Pyrrhula aurantiaca,eBird
Pyrrhula pyrrhula,eBird
Pyrrhura frontalis,eBird
Pyrrhura molinae,eBird
Pyrrhura rupicola,eBird
Pytilia melba,eBird
Quadrina diazoma,GBIF
Quadrus cerialis,GBIF
Quadrus lugubris,GBIF
Quasisalebria admixta,GBIF
Quasisalebria atratella,GBIF
Quasisalebria fructetella,GBIF
Quiscalus major,eBird
Quiscalus mexicanus,eBird
Rachiplusia ou,GBIF
Radjah radjah,eBird
Ragonotia dotalis,GBIF
Rallus crepitans,eBird
Rallus elegans,eBird
Rallus limicola,eBird
Rallus obsoletus,eBird
Ramosomyia violiceps,eBird
Ramphastos sulfuratus,eBird
Ramphocelus carbo,eBird
Raphia cinderella,GBIF
Raphia pallula,GBIF
Raphiptera argillaceellus,GBIF
Rectiostoma fernaldella,GBIF
Recurvaria consimilis,GBIF
Recurvaria francisca,GBIF
Recurvirostra americana,eBird
Redectis pygmaea,GBIF
Redectis vitrea,GBIF
Redingtonia alba,GBIF
Regulus satrapa,eBird
Rejectaria albisinuata,GBIF
Rekoa palegon,GBIF
Renia discoloralis,GBIF
Renia factiosalis,GBIF
Renia flavipunctalis,GBIF
Renia fraternalis,GBIF
Renia hutsoni,GBIF
Renia mortualis,GBIF
Renia nemoralis,GBIF
Renia pulverosalis,GBIF
Renia rigida,GBIF
Renia salusalis,GBIF
Renia sobrialis,GBIF
Resapamea diluvius,GBIF
Resapamea enargia,GBIF
Resapamea innota,GBIF
Resapamea passer,GBIF
Resapamea stipata,GBIF
Retinia albicapitana,GBIF
Retinia arizonensis,GBIF
Retinia burkeana,GBIF
Retinia comstockiana,GBIF
Retinia edemoidana,GBIF
Retinia gemistrigulana,GBIF
Retinia houseri,GBIF
Retinia mafica,GBIF
Retinia metallica,GBIF
Retinia pallipennis,GBIF
Retinia picicolana,GBIF
Retinia sabiniana,GBIF
Retinia taedana,GBIF
Retinia virginiana,GBIF
Reynosa floscella,GBIF
Rhabdorthodes pattersoni,GBIF
Rhagea packardella,GBIF
Rhagea stigmella,GBIF
Rhea americana,eBird
Rhea pennata,eBird
Rhectocraspeda periusalis,GBIF
Rhigognostis interrupta,GBIF
Rhigognostis schmaltzella,GBIF
Rhigognostis senilella,GBIF
Rhinthon cubana,GBIF
Rhizagrotis albalis,GBIF
Rhizagrotis cloanthoides,GBIF
Rhizagrotis modesta,GBIF
Rhizagrotis stylata,GBIF
Rhizedra lutosa,GBIF
Rhodocantha diagonalis,GBIF
Rhodostethia rosea,eBird
Rhyacia clemens,GBIF
Rhyacia quadrangula,GBIF
Rhyacionia buoliana,GBIF
Rhyacionia bushnelli,GBIF
Rhyacionia fumosana,GBIF
Rhyacionia monophylliana,GBIF
Rhyacionia multilineata,GBIF
Rhyacionia neomexicana,GBIF
Rhyacionia pallifasciata,GBIF
Rhyacionia pasadenana,GBIF
Rhyacionia salmonicolor,GBIF
Rhyacionia subcervinana,GBIF
Rhyacionia zozana,GBIF
Rhynchagrotis adulta,GBIF
Rhynchephestia rhabdotis,GBIF
Rhynchophanes mccownii,eBird
Rhynchopsitta pachyrhyncha,eBird
Ribua droozi,GBIF
Richia chortalis,GBIF
Richia parentalis,GBIF
Richia praefixa,GBIF
Richia serano,GBIF
Ridgwayia pinicola,eBird
Rifargia bichorda,GBIF
Rifseria fuscotaeniaella,GBIF
Rindgea ballandrata,GBIF
Rindgea cyda,GBIF
Rindgea disparcata,GBIF
Rindgea parcata,GBIF
Rindgea prolificata,GBIF
Rindgea s-signata,GBIF
Rindgeria ornata,GBIF
Riparia riparia,eBird
Rissa brevirostris,eBird
Rissa tridactyla,eBird
Rivula propinqualis,GBIF
Rivula pusilla,GBIF
Rivula stepheni,GBIF
Rostrhamus sociabilis,eBird
Rostrolaetilia eureka,GBIF
Rostrolaetilia minimella,GBIF
Rostrolaetilia nigromaculella,GBIF
Rostrolaetilia placidella,GBIF
Rostrolaetilia placidissima,GBIF
Rothschildia cincta,GBIF
Rothschildia cinctus,GBIF
Rothschildia lebeau,GBIF
Ruacodes tela,GBIF
Rubroserrata mathewi,GBIF
Rudenia leguminana,GBIF
Rumatha bihinda,GBIF
Rumatha glaucatella,GBIF
Rumatha polingella,GBIF
Rupela segrega,GBIF
Rupela sejuncta,GBIF
Rupela tinctella,GBIF
Rupornis magnirostris,eBird
Rusicada privata,GBIF
Rynchops niger,eBird
Sabulodes aegrotata,GBIF
Sabulodes dissimilis,GBIF
Sabulodes edwardsata,GBIF
Sabulodes huachuca,GBIF
Sabulodes mabelata,GBIF
Sabulodes niveostriata,GBIF
Sabulodes olifata,GBIF
Sabulodes sericeata,GBIF
Sabulodes spoliata,GBIF
Sagenosoma elsa,GBIF
Salbia cassidalis,GBIF
Salbia haemorrhoidalis,GBIF
Salebriacus odiosella,GBIF
Salebriaria annulosella,GBIF
Salebriaria carolynae,GBIF
Salebriaria engeli,GBIF
Salebriaria fasciata,GBIF
Salebriaria fergusonella,GBIF
Salebriaria grandidentalis,GBIF
Salebriaria kanawha,GBIF
Salebriaria nubiferella,GBIF
Salebriaria pumilella,GBIF
Salebriaria roseopunctella,GBIF
Salebriaria rufimaculatella,GBIF
Salebriaria simpliciella,GBIF
Salebriaria squamopalpiella,GBIF
Salebriaria turpidella,GBIF
Salia lysizona,GBIF
Saliana esperi,GBIF
Salobrena recurvata,GBIF
Salobrena sincera,GBIF
Salobrena vacuana,GBIF
Salpinctes obsoletus,eBird
Samea baccatalis,GBIF
Samea druchachalis,GBIF
Samea ecclesialis,GBIF
Samea multiplicalis,GBIF
Sandia mcfarlandi,GBIF
Saphenista bartellae,GBIF
Saphenista nomonana,GBIF
Saphenista powelli,GBIF
Saphenista saxicolana,GBIF
Sarasota plumigerella,GBIF
Sarata caudellella,GBIF
Sarata dophnerella,GBIF
Sarata edwardsialis,GBIF
Sarata incanella,GBIF
Sarata nigrifasciella,GBIF
Sarata perfuscalis,GBIF
Sarata pullatella,GBIF
Sarata rubrithoracella,GBIF
Sarata tephrella,GBIF
Sathria internitalis,GBIF
Satole ligniperdalis,GBIF
Saturnia albofasciata,GBIF
Saturnia anona,GBIF
Saturnia galbina,GBIF
Saturnia homogena,GBIF
Saturnia mendocino,GBIF
Saturnia pyri,GBIF
Saturnia walterorum,GBIF
Satyrium alcestis,GBIF
Satyrium behrii,GBIF
Satyrium fuliginosa,GBIF
Saucerottia beryllina,eBird
Saurita mecrida,GBIF
Saxicola maurus,eBird
Saxicola stejnegeri,eBird
Sayornis nigricans,eBird
Sayornis phoebe,eBird
Sayornis saya,eBird
Scardia amurensis,GBIF
Scardia anatomella,GBIF
Scardiella approximatella,GBIF
Scelidacantha triseriata,GBIF
Scelorthus pisoniella,GBIF
Scevesia angustiora,GBIF
Schacontia themis,GBIF
Schinia accessa,GBIF
Schinia acutilinea,GBIF
Schinia albafascia,GBIF
Schinia alencis,GBIF
Schinia amaryllis,GBIF
Schinia amblys,GBIF
Schinia anabelleae,GBIF
Schinia angulilinea,GBIF
Schinia antonio,GBIF
Schinia arefacta,GBIF
Schinia argentifascia,GBIF
Schinia aurantiaca,GBIF
Schinia avemensis,GBIF
Schinia bicuspida,GBIF
Schinia biforma,GBIF
Schinia bimatris,GBIF
Schinia biundulata,GBIF
Schinia brunnea,GBIF
Schinia buta,GBIF
Schinia carminatra,GBIF
Schinia carmosina,GBIF
Schinia carolinensis,GBIF
Schinia carrizoensis,GBIF
Schinia chryselloides,GBIF
Schinia chrysellus,GBIF
Schinia ciliata,GBIF
Schinia citrinellus,GBIF
Schinia coercita,GBIF
Schinia crenilinea,GBIF
Schinia crotchii,GBIF
Schinia cumatilis,GBIF
Schinia cupes,GBIF
Schinia deserticola,GBIF
Schinia diffusa,GBIF
Schinia dobla,GBIF
Schinia edwardsii,GBIF
Schinia erosa,GBIF
Schinia errans,GBIF
Schinia felicitata,GBIF
Schinia ferricasta,GBIF
Schinia ferrisi,GBIF
Schinia fulleri,GBIF
Schinia gaurae,GBIF
Schinia gracilenta,GBIF
Schinia graefiana,GBIF
Schinia grandimedia,GBIF
Schinia hanga,GBIF
Schinia honesta,GBIF
Schinia hulstia,GBIF
Schinia illustra,GBIF
Schinia immaculata,GBIF
Schinia intermontana,GBIF
Schinia intrabilis,GBIF
Schinia jaegeri,GBIF
Schinia ligeae,GBIF
Schinia lucens,GBIF
Schinia luxa,GBIF
Schinia lynda,GBIF
Schinia lynx,GBIF
Schinia maculata,GBIF
Schinia masoni,GBIF
Schinia meadi,GBIF
Schinia mexicana,GBIF
Schinia miniana,GBIF
Schinia mitis,GBIF
Schinia mortua,GBIF
Schinia niveicosta,GBIF
Schinia nuchalis,GBIF
Schinia obliqua,GBIF
Schinia obscurata,GBIF
Schinia oculata,GBIF
Schinia oleagina,GBIF
Schinia olivacea,GBIF
Schinia parmeliana,GBIF
Schinia perminuta,GBIF
Schinia persimilis,GBIF
Schinia petulans,GBIF
Schinia poguei,GBIF
Schinia psamathea,GBIF
Schinia pulchripennis,GBIF
Schinia regia,GBIF
Schinia regina,GBIF
Schinia reniformis,GBIF
Schinia rivulosa,GBIF
Schinia roseitincta,GBIF
Schinia rufipenna,GBIF
Schinia sanrafaeli,GBIF
Schinia saturata,GBIF
Schinia scarletina,GBIF
Schinia scissoides,GBIF
Schinia sexplagiata,GBIF
Schinia simplex,GBIF
Schinia siren,GBIF
Schinia snowi,GBIF
Schinia sordida,GBIF
Schinia spinosae,GBIF
Schinia suetus,GBIF
Schinia tertia,GBIF
Schinia thoreaui,GBIF
Schinia tobia,GBIF
Schinia tuberculum,GBIF
Schinia ultima,GBIF
Schinia unimacula,GBIF
Schinia vacciniae,GBIF
Schinia varix,GBIF
Schinia velaris,GBIF
Schinia verna,GBIF
Schinia villosa,GBIF
Schinia volupia,GBIF
Schinia walsinghami,GBIF
Schinia wiklei,GBIF
Schinia zuni,GBIF
Schizura biedermani,GBIF
Schizura errucata,GBIF
Schizura ipomaeae,GBIF
Schrankia altivolans,GBIF
Schrankia howarthi,GBIF
Schrankia macula,GBIF
Schreckensteinia felicella,GBIF
Schreckensteinia festaliella,GBIF
Sciota basilaris,GBIF
Sciota bifasciella,GBIF
Sciota carneella,GBIF
Sciota celtidella,GBIF
Sciota crassifasciella,GBIF
Sciota dammersi,GBIF
Sciota fernaldi,GBIF
Sciota subcaesiella,GBIF
Sciota subfuscella,GBIF
Sciota termitalis,GBIF
Sciota uvinella,GBIF
Sciota vetustella,GBIF
Sciota virgatella,GBIF
Scirpophaga innotata,GBIF
Sclerocona acutella,GBIF
Scodes deflecta,GBIF
Scolecocampa atriluna,GBIF
Scolopax minor,eBird
Scolopax rusticola,eBird
Scoparia basalis,GBIF
Scoparia basalis-cineromedia,GBIF
Scoparia biplagialis,GBIF
Scoparia californialis,GBIF
Scoparia cinereomedia,GBIF
Scoparia dominicki,GBIF
Scoparia normalis,GBIF
Scoparia palloralis,GBIF
Scoparia penumbralis,GBIF
Scoparia rigidalis,GBIF
Scopula aemulata,GBIF
Scopula ancellata,GBIF
Scopula apparitaria,GBIF
Scopula benitaria,GBIF
Scopula cacuminaria,GBIF
Scopula cajanderi,GBIF
Scopula compensata,GBIF
Scopula frigidaria,GBIF
Scopula fuscata,GBIF
Scopula lautaria,GBIF
Scopula luteolata,GBIF
Scopula personata,GBIF
Scopula plantagenaria,GBIF
Scopula purata,GBIF
Scopula quadrilineata,GBIF
Scopula quinquelinearia,GBIF
Scopula rubraria,GBIF
Scopula sentinaria,GBIF
Scopula siccata,GBIF
Scopula sideraria,GBIF
Scopula timandrata,GBIF
Scopula umbilicata,GBIF
Scotogramma defessa,GBIF
Scotogramma densa,GBIF
Scotogramma fervida,GBIF
Scotogramma fieldi,GBIF
Scotogramma gatei,GBIF
Scotogramma harnardi,GBIF
Scotogramma orida,GBIF
Scotogramma ptilodonta,GBIF
Scotogramma stretchii,GBIF
Scotogramma submarina,GBIF
Scotogramma yakima,GBIF
Scotorythra artemidora,GBIF
Scotorythra corticea,GBIF
Scotorythra dissotis,GBIF
Scotorythra epixantha,GBIF
Scotorythra euryphaea,GBIF
Scotorythra gomphias,GBIF
Scotorythra hecataea,GBIF
Scotorythra kuschei,GBIF
Scotorythra pachyspila,GBIF
Scotorythra paludicola,GBIF
Scotorythra rara,GBIF
Scrobipalpa acuminatella,GBIF
Scrobipalpa arenaceariella,GBIF
Scrobipalpa macromaculata,GBIF
Scrobipalpopsis arnicella,GBIF
Scrobipalpopsis interposita,GBIF
Scrobipalpopsis tetradymiella,GBIF
Scrobipalpula antiochia,GBIF
Scrobipalpula diffluella,GBIF
Scrobipalpula henshawiella,GBIF
Scrobipalpula manierreorum,GBIF
Scrobipalpula potentella,GBIF
Scrobipalpula psilella,GBIF
Scrobipalpula radiatella,GBIF
Scrobipalpula sacculicola,GBIF
Scrobipalpulopsis lutescella,GBIF
Scybalistodes periculosalis,GBIF
Scybalistodes regularis,GBIF
Scybalistodes vermiculalis,GBIF
Scythris anthracina,GBIF
Scythris basilaris,GBIF
Scythris eboracensis,GBIF
Scythris eburnea,GBIF
Scythris fuscicomella,GBIF
Scythris immaculatella,GBIF
Scythris interrupta,GBIF
Scythris limbella,GBIF
Scythris mixaula,GBIF
Scythris noricella,GBIF
Scythris pilosella,GBIF
Scythris sinensis,GBIF
Scythris trivinctella,GBIF
Scythris ypsilon,GBIF
Scythropiodes issikii,GBIF
Seirarctia echo,GBIF
Seiurus aurocapilla,eBird
Selasphorus calliope,eBird
Selasphorus heloisa,eBird
Selasphorus platycercus,eBird
Selasphorus rufus,eBird
Selasphorus sasin,eBird
Selenisa sueroides,GBIF
Selga arizonella,GBIF
Selga californica,GBIF
Selicanis cinereola,GBIF
Semaeopus cantona,GBIF
Semaeopus ella,GBIF
Semaeopus gracilata,GBIF
Semaeopus marginata,GBIF
Semioscopis mcdunnoughi,GBIF
Semioscopis megamicrella,GBIF
Semioscopis merriccella,GBIF
Semiothisa parcata,GBIF
Sericoplaga externalis,GBIF
Sericoptera virginaria,GBIF
Sericosema juturnaria,GBIF
Sericosema simularia,GBIF
Sericosema wilsonensis,GBIF
Serinus canaria,eBird
Serinus serinus,eBird
Seryda constans,GBIF
Sesia spartani,GBIF
Sesia tibiale,GBIF
Setagrotis pallidicollis,GBIF
Setagrotis radiola,GBIF
Setagrotis vocalis,GBIF
Setophaga aestiva,eBird
Setophaga americana,eBird
Setophaga caerulescens,eBird
Setophaga castanea,eBird
Setophaga cerulea,eBird
Setophaga chrysoparia,eBird
Setophaga citrina,eBird
Setophaga discolor,eBird
Setophaga dominica,eBird
Setophaga fusca,eBird
Setophaga graciae,eBird
Setophaga kirtlandii,eBird
Setophaga magnolia,eBird
Setophaga nigrescens,eBird
Setophaga occidentalis,eBird
Setophaga palmarum,eBird
Setophaga pensylvanica,eBird
Setophaga petechia,eBird
Setophaga pinus,eBird
Setophaga pitiayumi,eBird
Setophaga ruticilla,eBird
Setophaga striata,eBird
Setophaga tigrina,eBird
Setophaga townsendi,eBird
Setophaga virens,eBird
Sexserrata hampsoni,GBIF
Sialia currucoides,eBird
Sialia mexicana,eBird
Sibirionetta formosa,eBird
Sicalis flaveola,eBird
Sicalis luteola,eBird
Sicya crocearia,GBIF
Sicya inquinata,GBIF
Sicya olivata,GBIF
Sicya pergilvaria,GBIF
Sicyopsis blanchardata,GBIF
Sideridis artesta,GBIF
Sideridis congermana,GBIF
Sideridis fuscolutea,GBIF
Sideridis maryx,GBIF
Sideridis ruisa,GBIF
Sideridis uscripta,GBIF
Sideridis vindemialis,GBIF
Sigela basipunctaria,GBIF
Sigela brauneata,GBIF
Sigela eoides,GBIF
Sigela incisa,GBIF
Sigela lynx,GBIF
Sigela minuta,GBIF
Sigela penumbrata,GBIF
Sigela rosea,GBIF
Sigela sordes,GBIF
Sigela subincisa,GBIF
Simanthedon linsleyi,GBIF
Simplicia cornicalis,GBIF
Simyra insularis,GBIF
Sinica sinica,GBIF
Sinoe chambersi,GBIF
Sinoe kwakae,GBIF
Sinoe robiniella,GBIF
Siproeta epaphus,GBIF
Siproeta stelenes,GBIF
Siskiwitia alticolans,GBIF
Siskiwitia falcata,GBIF
Sisyracera inabsconsalis,GBIF
Sitochroa chortalis,GBIF
Sitochroa palealis,GBIF
Sitotroga cerealella,GBIF
Sitta canadensis,eBird
Sitta pusilla,eBird
Sitta pygmaea,eBird
Slossonia rubrotincta,GBIF
Smerinthus saliceti,GBIF
Smyrna blomfildia,GBIF
Snowia montanaria,GBIF
Somateria fischeri,eBird
Somateria mollissima,eBird
Somateria spectabilis,eBird
Somatolophia ectrapelaria,GBIF
Somatolophia haydenata,GBIF
Somatolophia incana,GBIF
Somatolophia pallescens,GBIF
Sonia canadana,GBIF
Sonia comstocki,GBIF
Sonia constrictana,GBIF
Sonia divaricata,GBIF
Sonia filiana,GBIF
Sonia fulminana,GBIF
Sonia paraplesiana,GBIF
Sonia vovana,GBIF
Sophista bifasciata,GBIF
Sophona greenfieldi,GBIF
Sophona snellingi,GBIF
Sophronia primella,GBIF
Sophronia roseicrinella,GBIF
Sorhagenia nimbosus,GBIF
Sorhagenia pexa,GBIF
Sosipatra anthophila,GBIF
Sosipatra knudsoni,GBIF
Sosipatra nonparilella,GBIF
Sosipatra proximanthophila,GBIF
Sosipatra rileyella,GBIF
Sosipatra thurberiae,GBIF
Spaelotis bicava,GBIF
Spaelotis havilae,GBIF
Spaelotis quadricava,GBIF
Spaelotis unicava,GBIF
Spaelotis velicava,GBIF
Spargaloma perditalis,GBIF
Spargania aurata,GBIF
Spargania bellipicta,GBIF
Spargania viridescens,GBIF
Sparganothis azulispecca,GBIF
Sparganothis bistriata,GBIF
Sparganothis boweri,GBIF
Sparganothis caryae,GBIF
Sparganothis demissana,GBIF
Sparganothis flavibasana,GBIF
Sparganothis lindalinea,GBIF
Sparganothis lycopodiana,GBIF
Sparganothis mcguinnessi,GBIF
Sparganothis niteolinea,GBIF
Sparganothis pulcherrimana,GBIF
Sparganothis richersi,GBIF
Sparganothis robinsonana,GBIF
Sparganothis senecionana,GBIF
Sparganothis striata,GBIF
Sparganothis sullivani,GBIF
Sparganothis taracana,GBIF
Sparganothis tessellata,GBIF
Sparganothis tunicana,GBIF
Sparganothis violaceana,GBIF
Sparganothis vocaridorsana,GBIF
Sparganothis xanthoides,GBIF
Sparganothoides hydeana,GBIF
Sparganothoides lentiginosana,GBIF
Sparganothoides machimiana,GBIF
Sparkia immacula,GBIF
Spathilepia clonius,GBIF
Spatula clypeata,eBird
Spatula cyanoptera,eBird
Spatula discors,eBird
Spatula hottentota,eBird
Spatula querquedula,eBird
Spatula versicolor,eBird
Speocropia trichroma,GBIF
Speranza abruptata,GBIF
Speranza amboflava,GBIF
Speranza bitactata,GBIF
Speranza boreata,GBIF
Speranza coloradensis,GBIF
Speranza coortaria,GBIF
Speranza exonerata,GBIF
Speranza ribearia,GBIF
Speranza saphenata,GBIF
Speranza semivolata,GBIF
Speranza varadaria,GBIF
Spermestes bicolor,eBird
Spermestes cucullata,eBird
Spermestes fringilloides,eBird
Sperrya cervula,GBIF
Speyeria adiaste,GBIF
Speyeria callippe,GBIF
Speyeria coronis,GBIF
Speyeria edwardsii,GBIF
Speyeria egleis,GBIF
Speyeria electa,GBIF
Speyeria hydaspe,GBIF
Speyeria leto,GBIF
Speyeria mormonia,GBIF
Speyeria nevadensis,GBIF
Speyeria nitocris,GBIF
Speyeria nokomis,GBIF
Speyeria zerene,GBIF
Sphacelodes haitiaria,GBIF
Sphacelodes vulneraria,GBIF
Sphecodes,GBIF
Sphecodes antennariae,GBIF
Sphecodes aroniae,GBIF
Sphecodes arvensiformis,GBIF
Sphecodes atlanticus,GBIF
Sphecodes atlantis,GBIF
Sphecodes autumnalis,GBIF
Sphecodes banksii,GBIF
Sphecodes brachycephalus,GBIF
Sphecodes carolinus,GBIF
Sphecodes clematidis,GBIF
Sphecodes columbiae,GBIF
Sphecodes confertus,GBIF
Sphecodes coronus,GBIF
Sphecodes cressonii,GBIF
Sphecodes davisii,GBIF
Sphecodes dichrous,GBIF
Sphecodes eustictus,GBIF
Sphecodes fattigi,GBIF
Sphecodes galerus,GBIF
Sphecodes heraclei,GBIF
Sphecodes illinoensis,GBIF
Sphecodes johnsonii,GBIF
Sphecodes kincaidii,GBIF
Sphecodes lautipennis,GBIF
Sphecodes levis,GBIF
Sphecodes mandibularis,GBIF
Sphecodes manni,GBIF
Sphecodes minor,GBIF
Sphecodes pecosensis,GBIF
Sphecodes pimpinellae,GBIF
Sphecodes prosphorus,GBIF
Sphecodes pycnanthemi,GBIF
Sphecodes ranunculi,GBIF
Sphecodes rhois,GBIF
Sphecodes smilacinae,GBIF
Sphecodes solonis,GBIF
Sphecodes sophiae,GBIF
Sphecodes stygius,GBIF
Sphecodes townesi,GBIF
Sphecodes wheeleri,GBIF
Sphecodosoma beameri,GBIF
Sphecodosoma dicksoni,GBIF
Sphecodosoma pratti,GBIF
Sphenarches anisodactylus,GBIF
Sphenarches ontario,GBIF
Spheterista flavocincta,GBIF
Spheterista flavopicta,GBIF
Spheterista glaucoviridana,GBIF
Spheterista pleonectes,GBIF
Spheterista reynoldsiana,GBIF
Spheterista tetraplasandra,GBIF
Spheterista variabilis,GBIF
Sphingomorpha chlorea,GBIF
Sphinx asellus,GBIF
Sphinx dollii,GBIF
Sphinx leucophaeata,GBIF
