scientific_name,state_code,observation_count,source
Furcula modesta,WY,1,GBIF
Furcula nivea,AZ,13,GBIF
Furcula nivea,CO,6,GBIF
Furcula nivea,NM,8,GBIF
Furcula nivea,TX,6,GBIF
Furcula nivea,UT,19,GBIF
Furcula occidentalis,AK,23,GBIF
Furcula occidentalis,CA,1,GBIF
Furcula occidentalis,CO,57,GBIF
Furcula occidentalis,CT,5,GBIF
Furcula occidentalis,ID,1,GBIF
Furcula occidentalis,IL,6,GBIF
Furcula occidentalis,MA,8,GBIF
Furcula occidentalis,ME,13,GBIF
Furcula occidentalis,MI,23,GBIF
Furcula occidentalis,MN,13,GBIF
Furcula occidentalis,MT,19,GBIF
Furcula occidentalis,NH,1,GBIF
Furcula occidentalis,NM,2,GBIF
Furcula occidentalis,NY,46,GBIF
Furcula occidentalis,OH,6,GBIF
Furcula occidentalis,OR,1,GBIF
Furcula occidentalis,PA,3,GBIF
Furcula occidentalis,SD,1,GBIF
Furcula occidentalis,UT,6,GBIF
Furcula occidentalis,VT,39,GBIF
Furcula occidentalis,WA,24,GBIF
Furcula occidentalis,WI,11,GBIF
Furcula occidentalis,WY,58,GBIF
Furcula scolopendrina,AZ,88,GBIF
Furcula scolopendrina,CA,243,GBIF
Furcula scolopendrina,CO,83,GBIF
Furcula scolopendrina,IA,1,GBIF
Furcula scolopendrina,ID,16,GBIF
Furcula scolopendrina,MI,10,GBIF
Furcula scolopendrina,MN,5,GBIF
Furcula scolopendrina,MT,144,GBIF
Furcula scolopendrina,NM,18,GBIF
Furcula scolopendrina,NV,15,GBIF
Furcula scolopendrina,OR,35,GBIF
Furcula scolopendrina,SD,1,GBIF
Furcula scolopendrina,UT,30,GBIF
Furcula scolopendrina,WA,57,GBIF
Furcula scolopendrina,WY,27,GBIF
Gabara distema,AL,3,GBIF
Gabara distema,FL,5,GBIF
Gabara distema,MS,1,GBIF
Gabara distema,NC,12,GBIF
Gabara distema,PA,1,GBIF
Gabara distema,SC,1,GBIF
Gabara distema,TN,1,GBIF
Gabara distema,TX,15,GBIF
Gabara distema,VA,1,GBIF
Gabara gigantea,TX,4,GBIF
Gabara obscura,AZ,26,GBIF
Gabara pulverosalis,FL,12,GBIF
Gabara pulverosalis,LA,1,GBIF
Gabara pulverosalis,NC,32,GBIF
Gabara stygialis,AZ,42,GBIF
Gabara stygialis,NM,23,GBIF
Gabara subnivosella,CT,3,GBIF
Gabara subnivosella,FL,6,GBIF
Gabara subnivosella,GA,1,GBIF
Gabara subnivosella,IL,10,GBIF
Gabara subnivosella,IN,2,GBIF
Gabara subnivosella,KS,4,GBIF
Gabara subnivosella,KY,1,GBIF
Gabara subnivosella,MA,43,GBIF
Gabara subnivosella,ME,2,GBIF
Gabara subnivosella,MI,1,GBIF
Gabara subnivosella,MO,1,GBIF
Gabara subnivosella,NC,3,GBIF
Gabara subnivosella,NE,10,GBIF
Gabara subnivosella,NJ,1,GBIF
Gabara subnivosella,NY,11,GBIF
Gabara subnivosella,OK,3,GBIF
Gabara subnivosella,SD,3,GBIF
Gabara subnivosella,TN,1,GBIF
Gabara subnivosella,VA,1,GBIF
Gabara subnivosella,VT,4,GBIF
Gabriola dyari,AK,13,GBIF
Gabriola dyari,CA,68,GBIF
Gabriola dyari,ID,11,GBIF
Gabriola dyari,MT,9,GBIF
Gabriola dyari,OR,28,GBIF
Gabriola dyari,WA,101,GBIF
Gabriola minima,CA,3,GBIF
Gabriola minima,CO,29,GBIF
Gabriola minima,MT,1,GBIF
Gabriola minima,NV,7,GBIF
Gabriola minima,WY,5,GBIF
Gabriola regularia,AZ,28,GBIF
Gabriola regularia,CO,2,GBIF
Gabriola regularia,NM,1,GBIF
Gabriola sierrae,CA,8,GBIF
Gabriola sierrae,OR,1,GBIF
Gaesischia exul,AZ,8,GBIF
Galasa nigrinodis,AL,174,GBIF
Galasa nigrinodis,AR,40,GBIF
Galasa nigrinodis,AZ,13,GBIF
Galasa nigrinodis,CO,79,GBIF
Galasa nigrinodis,CT,76,GBIF
Galasa nigrinodis,DC,4,GBIF
Galasa nigrinodis,DE,41,GBIF
Galasa nigrinodis,FL,11,GBIF
Galasa nigrinodis,GA,60,GBIF
Galasa nigrinodis,IA,5,GBIF
Galasa nigrinodis,IL,133,GBIF
Galasa nigrinodis,IN,43,GBIF
Galasa nigrinodis,KS,38,GBIF
Galasa nigrinodis,KY,47,GBIF
Galasa nigrinodis,LA,40,GBIF
Galasa nigrinodis,MA,250,GBIF
Galasa nigrinodis,MD,205,GBIF
Galasa nigrinodis,ME,50,GBIF
Galasa nigrinodis,MI,102,GBIF
Galasa nigrinodis,MN,35,GBIF
Galasa nigrinodis,MO,78,GBIF
Galasa nigrinodis,MS,13,GBIF
Galasa nigrinodis,NC,146,GBIF
Galasa nigrinodis,NE,16,GBIF
Galasa nigrinodis,NH,41,GBIF
Galasa nigrinodis,NJ,98,GBIF
Galasa nigrinodis,NM,2,GBIF
Galasa nigrinodis,NY,190,GBIF
Galasa nigrinodis,OH,127,GBIF
Galasa nigrinodis,OK,85,GBIF
Galasa nigrinodis,PA,133,GBIF
Galasa nigrinodis,RI,25,GBIF
Galasa nigrinodis,SC,31,GBIF
Galasa nigrinodis,TN,104,GBIF
Galasa nigrinodis,TX,1012,GBIF
Galasa nigrinodis,VA,158,GBIF
Galasa nigrinodis,VT,118,GBIF
Galasa nigrinodis,WI,68,GBIF
Galasa nigrinodis,WV,10,GBIF
Galasa nigripunctalis,AZ,19,GBIF
Galenara glaucaria,AZ,2,GBIF
Galenara glaucaria,MT,1,GBIF
Galenara lallata,AZ,7,GBIF
Galenara lallata,CO,1,GBIF
Galenara lallata,NM,8,GBIF
Galenara lixaria,AZ,4,GBIF
Galenara lixaria,CO,1,GBIF
Galenara lixaria,NM,12,GBIF
Galenara lixarioides,AZ,17,GBIF
Galenara lixarioides,CO,13,GBIF
Galenara lixarioides,NM,30,GBIF
Galenara lixarioides,UT,2,GBIF
Galenara lixarioides,WY,3,GBIF
Galenara olivacea,WY,1,GBIF
Galenara stenomacra,AZ,1,GBIF
Galenara stenomacra,CO,5,GBIF
Galgula partita,AL,900,GBIF
Galgula partita,AR,244,GBIF
Galgula partita,AZ,12,GBIF
Galgula partita,CA,551,GBIF
Galgula partita,CO,7,GBIF
Galgula partita,CT,166,GBIF
Galgula partita,DC,15,GBIF
Galgula partita,DE,215,GBIF
Galgula partita,FL,278,GBIF
Galgula partita,GA,310,GBIF
Galgula partita,IA,29,GBIF
Galgula partita,IL,388,GBIF
Galgula partita,IN,163,GBIF
Galgula partita,KS,81,GBIF
Galgula partita,KY,111,GBIF
Galgula partita,LA,283,GBIF
Galgula partita,MA,273,GBIF
Galgula partita,MD,1089,GBIF
Galgula partita,ME,36,GBIF
Galgula partita,MI,210,GBIF
Galgula partita,MN,163,GBIF
Galgula partita,MO,183,GBIF
Galgula partita,MS,106,GBIF
Galgula partita,NC,711,GBIF
Galgula partita,ND,1,GBIF
Galgula partita,NE,38,GBIF
Galgula partita,NH,10,GBIF
Galgula partita,NJ,353,GBIF
Galgula partita,NM,20,GBIF
Galgula partita,NY,256,GBIF
Galgula partita,OH,443,GBIF
Galgula partita,OK,649,GBIF
Galgula partita,OR,14,GBIF
Galgula partita,PA,284,GBIF
Galgula partita,RI,21,GBIF
Galgula partita,SC,243,GBIF
Galgula partita,SD,9,GBIF
Galgula partita,TN,315,GBIF
Galgula partita,TX,6178,GBIF
Galgula partita,VA,664,GBIF
Galgula partita,VT,84,GBIF
Galgula partita,WA,25,GBIF
Galgula partita,WI,282,GBIF
Galgula partita,WV,95,GBIF
Galleria mellonella,AL,36,GBIF
Galleria mellonella,AR,5,GBIF
Galleria mellonella,AZ,13,GBIF
Galleria mellonella,CA,193,GBIF
Galleria mellonella,CO,8,GBIF
Galleria mellonella,CT,5,GBIF
Galleria mellonella,DE,1,GBIF
Galleria mellonella,FL,31,GBIF
Galleria mellonella,GA,7,GBIF
Galleria mellonella,HI,1,GBIF
Galleria mellonella,IA,1,GBIF
Galleria mellonella,ID,1,GBIF
Galleria mellonella,IL,4,GBIF
Galleria mellonella,IN,8,GBIF
Galleria mellonella,KS,3,GBIF
Galleria mellonella,KY,5,GBIF
Galleria mellonella,LA,20,GBIF
Galleria mellonella,MA,13,GBIF
Galleria mellonella,MD,7,GBIF
Galleria mellonella,MI,9,GBIF
Galleria mellonella,MO,10,GBIF
Galleria mellonella,MS,8,GBIF
Galleria mellonella,MT,2,GBIF
Galleria mellonella,NC,46,GBIF
Galleria mellonella,NE,1,GBIF
Galleria mellonella,NJ,12,GBIF
Galleria mellonella,NM,9,GBIF
Galleria mellonella,NY,40,GBIF
Galleria mellonella,OH,19,GBIF
Galleria mellonella,OK,30,GBIF
Galleria mellonella,OR,8,GBIF
Galleria mellonella,PA,27,GBIF
Galleria mellonella,SC,12,GBIF
Galleria mellonella,TN,9,GBIF
Galleria mellonella,TX,273,GBIF
Galleria mellonella,VA,7,GBIF
Galleria mellonella,VT,1,GBIF
Galleria mellonella,WA,2,GBIF
Galleria mellonella,WI,2,GBIF
Galleria mellonella,WV,5,GBIF
Galtara extensa,HI,146,GBIF
Ganyra howarthi,AZ,15,GBIF
Ganyra josephina,TX,611,GBIF
Gardinia anopla,AZ,25,GBIF
Garella nilotica,AL,6,GBIF
Garella nilotica,AR,1,GBIF
Garella nilotica,AZ,13,GBIF
Garella nilotica,CA,18,GBIF
Garella nilotica,CO,4,GBIF
Garella nilotica,CT,1,GBIF
Garella nilotica,FL,79,GBIF
Garella nilotica,GA,4,GBIF
Garella nilotica,IA,1,GBIF
Garella nilotica,IL,8,GBIF
Garella nilotica,IN,27,GBIF
Garella nilotica,KS,1,GBIF
Garella nilotica,KY,12,GBIF
Garella nilotica,LA,1,GBIF
Garella nilotica,MA,7,GBIF
Garella nilotica,MI,6,GBIF
Garella nilotica,MN,2,GBIF
Garella nilotica,MO,7,GBIF
Garella nilotica,MS,3,GBIF
Garella nilotica,NC,1,GBIF
Garella nilotica,NE,1,GBIF
Garella nilotica,NJ,4,GBIF
Garella nilotica,NM,3,GBIF
Garella nilotica,NY,11,GBIF
Garella nilotica,OH,6,GBIF
Garella nilotica,OK,32,GBIF
Garella nilotica,PA,8,GBIF
Garella nilotica,TN,1,GBIF
Garella nilotica,TX,464,GBIF
Garella nilotica,VA,4,GBIF
Garella nilotica,VT,1,GBIF
Garella nilotica,WI,9,GBIF
Garella nilotica,WV,3,GBIF
Gazoryctra confusus,AK,19,GBIF
Gazoryctra hyperboreus,AK,3,GBIF
Gazoryctra hyperboreus,CO,81,GBIF
Gazoryctra mathewi,AK,6,GBIF
Gazoryctra mathewi,CA,7,GBIF
Gazoryctra mathewi,OR,25,GBIF
Gazoryctra mathewi,WA,28,GBIF
Gazoryctra mcglashani,CA,1,GBIF
Gazoryctra novigannus,AK,21,GBIF
Gazoryctra novigannus,CO,1,GBIF
Gazoryctra novigannus,ID,12,GBIF
Gazoryctra novigannus,MT,27,GBIF
Gazoryctra novigannus,UT,2,GBIF
Gazoryctra novigannus,WA,1,GBIF
Gazoryctra novigannus,WY,3,GBIF
Gazoryctra pulcher,AZ,4,GBIF
Gazoryctra pulcher,CO,26,GBIF
Gazoryctra pulcher,NM,15,GBIF
Gazoryctra pulcher,NV,4,GBIF
Gazoryctra pulcher,WY,22,GBIF
Gazoryctra roseicaput,AK,21,GBIF
Gazoryctra roseicaput,MT,37,GBIF
Gazoryctra roseicaput,WA,1,GBIF
Gazoryctra sciophanes,NC,5,GBIF
Gazoryctra sciophanes,TN,1,GBIF
Gazoryctra sciophanes,WV,17,GBIF
Gazoryctra wielgusi,AZ,1,GBIF
Geina buscki,AL,4,GBIF
Geina buscki,LA,1,GBIF
Geina buscki,MA,1,GBIF
Geina buscki,MD,15,GBIF
Geina buscki,MO,1,GBIF
Geina buscki,MS,9,GBIF
Geina buscki,NC,5,GBIF
Geina periscelidactylus,AL,4,GBIF
Geina periscelidactylus,AR,2,GBIF
Geina periscelidactylus,CT,11,GBIF
Geina periscelidactylus,GA,1,GBIF
Geina periscelidactylus,IA,1,GBIF
Geina periscelidactylus,IL,3,GBIF
Geina periscelidactylus,IN,1,GBIF
Geina periscelidactylus,MA,8,GBIF
Geina periscelidactylus,MD,5,GBIF
Geina periscelidactylus,MI,15,GBIF
Geina periscelidactylus,MN,20,GBIF
Geina periscelidactylus,MO,4,GBIF
Geina periscelidactylus,MT,1,GBIF
Geina periscelidactylus,NC,3,GBIF
Geina periscelidactylus,NE,2,GBIF
Geina periscelidactylus,NJ,1,GBIF
Geina periscelidactylus,NY,8,GBIF
Geina periscelidactylus,OH,19,GBIF
Geina periscelidactylus,OK,9,GBIF
Geina periscelidactylus,PA,2,GBIF
Geina periscelidactylus,TN,6,GBIF
Geina periscelidactylus,TX,9,GBIF
Geina periscelidactylus,VA,2,GBIF
Geina periscelidactylus,VT,1,GBIF
Geina periscelidactylus,WI,26,GBIF
Geina periscelidactylus,WV,2,GBIF
Geina sheppardi,MD,1,GBIF
Geina sheppardi,MS,1,GBIF
Geina sheppardi,OK,4,GBIF
Geina sheppardi,SC,1,GBIF
Geina tenuidactylus,CA,1,GBIF
Geina tenuidactylus,IL,1,GBIF
Geina tenuidactylus,MD,7,GBIF
Geina tenuidactylus,MI,1,GBIF
Geina tenuidactylus,MO,1,GBIF
Geina tenuidactylus,MT,19,GBIF
Geina tenuidactylus,NY,5,GBIF
Geina tenuidactylus,TN,1,GBIF
Gelechia albisparsella,CT,1,GBIF
Gelechia albisparsella,IN,1,GBIF
Gelechia albisparsella,KY,1,GBIF
Gelechia albisparsella,MA,3,GBIF
Gelechia albisparsella,MD,3,GBIF
Gelechia albisparsella,MI,1,GBIF
Gelechia albisparsella,NC,7,GBIF
Gelechia albisparsella,NJ,1,GBIF
Gelechia albisparsella,NY,9,GBIF
Gelechia albisparsella,PA,2,GBIF
Gelechia albisparsella,TN,8,GBIF
Gelechia anarsiella,MI,3,GBIF
Gelechia bianulella,AZ,2,GBIF
Gelechia bianulella,CA,15,GBIF
Gelechia bianulella,CO,6,GBIF
Gelechia bianulella,LA,1,GBIF
Gelechia bianulella,MT,9,GBIF
Gelechia bianulella,OK,3,GBIF
Gelechia bianulella,TX,5,GBIF
Gelechia bianulella,WA,1,GBIF
Gelechia desiliens,CA,4,GBIF
Gelechia desiliens,MT,1,GBIF
Gelechia dromicella,CA,2,GBIF
Gelechia dromicella,MT,1,GBIF
Gelechia dromicella,OK,1,GBIF
Gelechia dyariella,CO,2,GBIF
Gelechia dyariella,NM,5,GBIF
Gelechia gracula,NV,1,GBIF
Gelechia lynceella,CA,1,GBIF
Gelechia lynceella,CO,4,GBIF
Gelechia lynceella,CT,1,GBIF
Gelechia lynceella,IN,1,GBIF
Gelechia lynceella,MA,2,GBIF
Gelechia lynceella,MI,4,GBIF
Gelechia lynceella,MT,6,GBIF
Gelechia lynceella,NV,2,GBIF
Gelechia lynceella,NY,5,GBIF
Gelechia lynceella,PA,4,GBIF
Gelechia lynceella,VT,1,GBIF
Gelechia lynceella,WI,1,GBIF
Gelechia mandella,CA,2,GBIF
Gelechia mandella,CO,1,GBIF
Gelechia mandella,MT,23,GBIF
Gelechia monella,MT,1,GBIF
Gelechia monella,WY,1,GBIF
Gelechia panella,AZ,6,GBIF
Gelechia panella,CA,5,GBIF
Gelechia ribesella,CO,1,GBIF
Gelechia ribesella,MT,5,GBIF
Gelechia sabinellus,AZ,1,GBIF
Gelechia sabinellus,MT,1,GBIF
Gelechia versutella,CA,1,GBIF
Gelechia versutella,MA,1,GBIF
Gelechia versutella,MT,1,GBIF
Genophantis iodora,HI,15,GBIF
Genophantis leahi,HI,11,GBIF
Gerdana caritella,AL,53,GBIF
Gerdana caritella,AR,4,GBIF
Gerdana caritella,CO,36,GBIF
Gerdana caritella,CT,4,GBIF
Gerdana caritella,DE,4,GBIF
Gerdana caritella,FL,8,GBIF
Gerdana caritella,GA,40,GBIF
Gerdana caritella,IL,5,GBIF
Gerdana caritella,IN,9,GBIF
Gerdana caritella,KS,4,GBIF
Gerdana caritella,KY,2,GBIF
Gerdana caritella,LA,8,GBIF
Gerdana caritella,MA,31,GBIF
Gerdana caritella,MD,32,GBIF
Gerdana caritella,ME,2,GBIF
Gerdana caritella,MI,3,GBIF
Gerdana caritella,MN,4,GBIF
Gerdana caritella,MO,8,GBIF
Gerdana caritella,MS,9,GBIF
Gerdana caritella,MT,1,GBIF
Gerdana caritella,NC,68,GBIF
Gerdana caritella,NE,3,GBIF
Gerdana caritella,NH,3,GBIF
Gerdana caritella,NJ,20,GBIF
Gerdana caritella,NY,25,GBIF
Gerdana caritella,OH,22,GBIF
Gerdana caritella,OK,56,GBIF
Gerdana caritella,PA,23,GBIF
Gerdana caritella,RI,2,GBIF
Gerdana caritella,SC,18,GBIF
Gerdana caritella,TN,14,GBIF
Gerdana caritella,TX,83,GBIF
Gerdana caritella,VA,10,GBIF
Gerdana caritella,VT,29,GBIF
Gerdana caritella,WI,15,GBIF
Gerra radicalis,AZ,18,GBIF
Gerra sevorsa,AZ,133,GBIF
Gerra sevorsa,NM,36,GBIF
Gerrodes minatea,AZ,168,GBIF
Gerrodes minatea,NM,7,GBIF
Geshna cannalis,AL,3,GBIF
Geshna cannalis,AR,1,GBIF
Geshna cannalis,FL,5,GBIF
Geshna cannalis,GA,5,GBIF
Geshna cannalis,LA,4,GBIF
Geshna cannalis,MS,2,GBIF
Geshna cannalis,NC,5,GBIF
Geshna cannalis,NY,1,GBIF
Geshna cannalis,OK,1,GBIF
Geshna cannalis,SC,3,GBIF
Geshna cannalis,TX,6,GBIF
Geshna cannalis,VA,3,GBIF
Gesneria centuriella,AK,33,GBIF
Gesneria centuriella,CA,1,GBIF
Gesneria centuriella,MI,2,GBIF
Gesneria centuriella,MT,12,GBIF
Gesneria centuriella,WA,1,GBIF
Gesneria centuriella,WY,1,GBIF
Gesta gesta,TX,200,GBIF
Gillmeria pallidactyla,AK,20,GBIF
Gillmeria pallidactyla,CA,27,GBIF
Gillmeria pallidactyla,CO,41,GBIF
Gillmeria pallidactyla,CT,3,GBIF
Gillmeria pallidactyla,IA,1,GBIF
Gillmeria pallidactyla,ID,1,GBIF
Gillmeria pallidactyla,IL,3,GBIF
Gillmeria pallidactyla,IN,3,GBIF
Gillmeria pallidactyla,MA,22,GBIF
Gillmeria pallidactyla,MD,9,GBIF
Gillmeria pallidactyla,ME,16,GBIF
Gillmeria pallidactyla,MI,57,GBIF
Gillmeria pallidactyla,MN,69,GBIF
Gillmeria pallidactyla,MT,29,GBIF
Gillmeria pallidactyla,NC,12,GBIF
Gillmeria pallidactyla,NE,1,GBIF
Gillmeria pallidactyla,NH,8,GBIF
Gillmeria pallidactyla,NV,1,GBIF
Gillmeria pallidactyla,NY,39,GBIF
Gillmeria pallidactyla,OH,5,GBIF
Gillmeria pallidactyla,OR,6,GBIF
Gillmeria pallidactyla,PA,13,GBIF
Gillmeria pallidactyla,SD,2,GBIF
Gillmeria pallidactyla,TN,4,GBIF
Gillmeria pallidactyla,UT,4,GBIF
Gillmeria pallidactyla,VA,2,GBIF
Gillmeria pallidactyla,VT,41,GBIF
Gillmeria pallidactyla,WA,6,GBIF
Gillmeria pallidactyla,WI,48,GBIF
Gillmeria pallidactyla,WV,14,GBIF
Givira anna,AL,32,GBIF
Givira anna,AR,8,GBIF
Givira anna,FL,51,GBIF
Givira anna,GA,6,GBIF
Givira anna,IL,1,GBIF
Givira anna,KS,1,GBIF
Givira anna,KY,3,GBIF
Givira anna,LA,50,GBIF
Givira anna,MO,3,GBIF
Givira anna,MS,12,GBIF
Givira anna,NC,8,GBIF
Givira anna,NJ,7,GBIF
Givira anna,OH,1,GBIF
Givira anna,OK,58,GBIF
Givira anna,SC,1,GBIF
Givira anna,TN,5,GBIF
Givira anna,TX,253,GBIF
Givira anna,VA,6,GBIF
Givira arbeloides,AZ,1,GBIF
Givira arbeloides,LA,15,GBIF
Givira arbeloides,NM,1,GBIF
Givira arbeloides,TX,451,GBIF
Givira cleopatra,CA,4,GBIF
Givira cleopatra,UT,3,GBIF
Givira delindae,NM,30,GBIF
Givira francesca,AL,33,GBIF
Givira francesca,FL,107,GBIF
Givira francesca,GA,25,GBIF
Givira francesca,LA,5,GBIF
Givira francesca,MD,1,GBIF
Givira francesca,MS,1,GBIF
Givira francesca,NC,16,GBIF
Givira francesca,SC,8,GBIF
Givira francesca,TX,1,GBIF
Givira francesca,VA,2,GBIF
Givira lotta,AZ,14,GBIF
Givira lotta,NM,1,GBIF
Givira marga,AZ,4,GBIF
Givira marga,CA,35,GBIF
Givira marga,OR,1,GBIF
Givira minuta,NM,1,GBIF
Givira mucidus,AZ,16,GBIF
Givira mucidus,CA,9,GBIF
Givira theodori,AZ,19,GBIF
Givira theodori,CO,2,GBIF
Givira theodori,NM,2,GBIF
Givira theodori,TX,158,GBIF
Glaphyria basiflavalis,AL,10,GBIF
Glaphyria basiflavalis,FL,21,GBIF
Glaphyria basiflavalis,GA,3,GBIF
Glaphyria basiflavalis,LA,13,GBIF
Glaphyria basiflavalis,MS,4,GBIF
Glaphyria basiflavalis,NC,1,GBIF
Glaphyria basiflavalis,TX,41,GBIF
Glaphyria cappsi,AL,2,GBIF
Glaphyria cappsi,FL,11,GBIF
Glaphyria cappsi,LA,3,GBIF
Glaphyria cappsi,MD,1,GBIF
Glaphyria cappsi,MI,1,GBIF
Glaphyria cappsi,NC,2,GBIF
Glaphyria cappsi,OK,6,GBIF
Glaphyria cappsi,RI,1,GBIF
Glaphyria cappsi,TX,2,GBIF
Glaphyria fulminalis,AL,24,GBIF
Glaphyria fulminalis,AR,5,GBIF
Glaphyria fulminalis,CT,6,GBIF
Glaphyria fulminalis,DE,10,GBIF
Glaphyria fulminalis,FL,21,GBIF
Glaphyria fulminalis,GA,12,GBIF
Glaphyria fulminalis,IA,1,GBIF
Glaphyria fulminalis,IL,4,GBIF
Glaphyria fulminalis,IN,10,GBIF
Glaphyria fulminalis,KS,5,GBIF
Glaphyria fulminalis,KY,8,GBIF
Glaphyria fulminalis,LA,23,GBIF
Glaphyria fulminalis,MA,3,GBIF
Glaphyria fulminalis,MD,44,GBIF
Glaphyria fulminalis,MI,8,GBIF
Glaphyria fulminalis,MO,10,GBIF
Glaphyria fulminalis,MS,1,GBIF
Glaphyria fulminalis,NC,23,GBIF
Glaphyria fulminalis,NE,1,GBIF
Glaphyria fulminalis,NJ,39,GBIF
Glaphyria fulminalis,NY,29,GBIF
Glaphyria fulminalis,OH,28,GBIF
Glaphyria fulminalis,OK,17,GBIF
Glaphyria fulminalis,PA,34,GBIF
Glaphyria fulminalis,RI,1,GBIF
Glaphyria fulminalis,SC,5,GBIF
Glaphyria fulminalis,TN,11,GBIF
Glaphyria fulminalis,TX,172,GBIF
Glaphyria fulminalis,VA,11,GBIF
Glaphyria fulminalis,WV,4,GBIF
Glaphyria glaphyralis,AL,75,GBIF
Glaphyria glaphyralis,AR,3,GBIF
Glaphyria glaphyralis,CT,8,GBIF
Glaphyria glaphyralis,DE,4,GBIF
Glaphyria glaphyralis,FL,25,GBIF
Glaphyria glaphyralis,GA,16,GBIF
Glaphyria glaphyralis,IA,2,GBIF
Glaphyria glaphyralis,IL,14,GBIF
Glaphyria glaphyralis,IN,7,GBIF
Glaphyria glaphyralis,KY,3,GBIF
Glaphyria glaphyralis,LA,19,GBIF
Glaphyria glaphyralis,MA,32,GBIF
Glaphyria glaphyralis,MD,47,GBIF
Glaphyria glaphyralis,MI,3,GBIF
Glaphyria glaphyralis,MN,1,GBIF
Glaphyria glaphyralis,MO,18,GBIF
Glaphyria glaphyralis,MS,13,GBIF
Glaphyria glaphyralis,NC,65,GBIF
Glaphyria glaphyralis,NJ,23,GBIF
Glaphyria glaphyralis,NY,19,GBIF
Glaphyria glaphyralis,OH,5,GBIF
Glaphyria glaphyralis,OK,10,GBIF
Glaphyria glaphyralis,PA,11,GBIF
Glaphyria glaphyralis,RI,1,GBIF
Glaphyria glaphyralis,SC,9,GBIF
Glaphyria glaphyralis,TN,16,GBIF
Glaphyria glaphyralis,TX,23,GBIF
Glaphyria glaphyralis,VA,26,GBIF
Glaphyria glaphyralis,VT,1,GBIF
Glaphyria glaphyralis,WI,16,GBIF
Glaphyria glaphyralis,WV,2,GBIF
Glaphyria invisalis,AL,125,GBIF
Glaphyria invisalis,AR,12,GBIF
Glaphyria invisalis,CT,5,GBIF
Glaphyria invisalis,DE,1,GBIF
Glaphyria invisalis,FL,1,GBIF
Glaphyria invisalis,GA,15,GBIF
Glaphyria invisalis,IL,1,GBIF
Glaphyria invisalis,IN,4,GBIF
Glaphyria invisalis,KS,6,GBIF
Glaphyria invisalis,KY,8,GBIF
Glaphyria invisalis,LA,13,GBIF
Glaphyria invisalis,MA,24,GBIF
Glaphyria invisalis,MD,37,GBIF
Glaphyria invisalis,MI,4,GBIF
Glaphyria invisalis,MN,1,GBIF
Glaphyria invisalis,MO,12,GBIF
Glaphyria invisalis,MS,1,GBIF
Glaphyria invisalis,MT,2,GBIF
Glaphyria invisalis,NC,16,GBIF
Glaphyria invisalis,NE,3,GBIF
Glaphyria invisalis,NJ,15,GBIF
Glaphyria invisalis,NY,10,GBIF
Glaphyria invisalis,OH,1,GBIF
Glaphyria invisalis,OK,74,GBIF
Glaphyria invisalis,PA,4,GBIF
Glaphyria invisalis,RI,2,GBIF
Glaphyria invisalis,SC,10,GBIF
Glaphyria invisalis,SD,1,GBIF
Glaphyria invisalis,TN,16,GBIF
Glaphyria invisalis,TX,411,GBIF
Glaphyria invisalis,VA,15,GBIF
Glaphyria peremptalis,GA,2,GBIF
Glaphyria peremptalis,KY,1,GBIF
Glaphyria peremptalis,LA,3,GBIF
Glaphyria peremptalis,NJ,1,GBIF
Glaphyria peremptalis,OK,3,GBIF
Glaphyria peremptalis,SC,2,GBIF
Glaphyria peremptalis,TX,52,GBIF
Glaphyria sequistrialis,AL,11,GBIF
Glaphyria sequistrialis,AR,1,GBIF
Glaphyria sequistrialis,GA,3,GBIF
Glaphyria sequistrialis,KS,1,GBIF
Glaphyria sequistrialis,LA,2,GBIF
Glaphyria sequistrialis,MA,2,GBIF
Glaphyria sequistrialis,MS,2,GBIF
Glaphyria sequistrialis,NE,1,GBIF
Glaphyria sequistrialis,OK,7,GBIF
Glaphyria sequistrialis,RI,1,GBIF
Glaphyria sequistrialis,SC,1,GBIF
Glaphyria sequistrialis,TN,2,GBIF
Glaphyria sequistrialis,TX,10,GBIF
Glaphyria sequistrialis,VA,10,GBIF
Glaphyria sesquistrialis,AL,220,GBIF
Glaphyria sesquistrialis,AR,27,GBIF
Glaphyria sesquistrialis,CO,1,GBIF
Glaphyria sesquistrialis,CT,5,GBIF
Glaphyria sesquistrialis,FL,56,GBIF
Glaphyria sesquistrialis,GA,42,GBIF
Glaphyria sesquistrialis,IA,3,GBIF
Glaphyria sesquistrialis,IL,22,GBIF
Glaphyria sesquistrialis,IN,10,GBIF
Glaphyria sesquistrialis,KS,27,GBIF
Glaphyria sesquistrialis,KY,3,GBIF
Glaphyria sesquistrialis,LA,99,GBIF
Glaphyria sesquistrialis,MA,29,GBIF
Glaphyria sesquistrialis,MD,22,GBIF
Glaphyria sesquistrialis,ME,1,GBIF
Glaphyria sesquistrialis,MI,28,GBIF
Glaphyria sesquistrialis,MN,8,GBIF
Glaphyria sesquistrialis,MO,44,GBIF
Glaphyria sesquistrialis,MS,15,GBIF
Glaphyria sesquistrialis,NC,72,GBIF
Glaphyria sesquistrialis,NE,16,GBIF
Glaphyria sesquistrialis,NJ,19,GBIF
Glaphyria sesquistrialis,NY,29,GBIF
Glaphyria sesquistrialis,OH,15,GBIF
Glaphyria sesquistrialis,OK,259,GBIF
